id,name,icon,category,quality,school,primaryAttribute,score,vitality,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,haste,hit,strain,surplus,huajing,threat,effectId,embed,strengthen,setId,representId,deprecated
32410,泛梦袖,5882,wrist,2200,通用,spunk,2772,555,0,0,0,108,50,63,0,0,0,0,0,0,0,0,0,209,0,0,0,540,0,0,0,480,0,0,NULL,2D39D27,6,NULL,666,0
32411,魁元袖,5882,wrist,2200,通用,strength,2772,555,0,108,0,0,63,50,0,0,0,0,0,0,0,0,0,174,0,0,0,540,0,0,0,480,0,0,NULL,2D39D18,6,NULL,666,0
32412,弥影袖,5882,wrist,2200,通用,agility,2772,555,0,0,108,0,63,50,0,0,0,0,0,0,0,0,0,174,0,0,0,540,0,0,0,480,0,0,NULL,2D39D18,6,NULL,666,0
32413,苍蕴袖,5882,wrist,2200,通用,spirit,2772,555,108,0,0,0,50,63,0,0,0,0,0,0,0,0,0,0,421,540,0,0,0,0,0,0,0,0,NULL,2D10D39,6,NULL,667,0
32414,磐庚袖,5882,wrist,2200,通用,vitality,2772,749,0,0,0,0,63,63,0,0,0,150,0,375,0,0,0,0,0,0,0,0,0,0,120,330,0,423,NULL,2D45D42,6,NULL,667,0
32415,惊鸾带,5883,belt,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,209,0,0,0,540,0,0,0,480,0,0,NULL,2D39D00,6,NULL,666,0
32416,泛梦带,5883,belt,2200,通用,spunk,2772,555,0,0,0,108,36,45,0,0,0,0,0,0,0,0,0,209,0,0,0,540,0,0,0,480,0,0,NULL,2D39D01,6,NULL,666,0
32417,魁元带,5883,belt,2200,通用,strength,2772,555,0,108,0,0,45,36,0,0,0,0,0,0,0,0,0,174,0,0,0,540,0,0,0,480,0,0,NULL,2D39D02,6,NULL,666,0
32418,弥影带,5883,belt,2200,通用,agility,2772,555,0,0,108,0,45,36,0,0,0,0,0,0,0,0,0,174,0,0,0,540,0,0,0,480,0,0,NULL,2D39D04,6,NULL,666,0
32419,苍蕴带,5883,belt,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,421,540,0,0,0,0,0,0,0,0,NULL,2D31D39,6,NULL,667,0
32420,磐庚带,5883,belt,2200,通用,vitality,2772,749,0,0,0,0,45,45,0,0,0,150,0,375,0,0,0,0,0,0,0,0,0,0,120,330,0,423,NULL,2D03D47,6,NULL,667,0
32421,惊鸾鞋,5886,shoes,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,209,0,540,0,0,0,0,480,0,0,0,NULL,2D00D11,6,NULL,666,0
32422,泛梦鞋,5886,shoes,2200,通用,spunk,2772,555,0,0,0,108,36,45,0,0,0,0,0,0,0,0,0,209,0,540,0,0,0,0,480,0,0,0,NULL,2D01D11,6,NULL,666,0
32423,魁元鞋,5886,shoes,2200,通用,strength,2772,555,0,108,0,0,45,36,0,0,0,0,0,0,0,0,0,174,0,540,0,0,0,0,480,0,0,0,NULL,2D02D11,6,NULL,666,0
32424,弥影鞋,5886,shoes,2200,通用,agility,2772,555,0,0,108,0,45,36,0,0,0,0,0,0,0,0,0,174,0,540,0,0,0,0,480,0,0,0,NULL,2D04D11,6,NULL,666,0
32425,苍蕴鞋,5886,shoes,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,NULL,2D10D39,6,NULL,667,0
32426,磐庚鞋,5886,shoes,2200,通用,vitality,2772,749,0,0,0,0,45,45,0,0,0,150,0,0,375,2167,0,0,0,0,0,0,0,0,240,210,0,423,NULL,2D44D47,6,NULL,667,0
32427,惊鸾裳,5885,bottoms,2200,通用,spirit,3960,792,154,0,0,0,65,81,0,0,0,0,0,0,0,0,0,299,0,771,0,0,0,0,0,685,0,0,NULL,2D39D58,6,NULL,NULL,0
32428,泛梦裳,5885,bottoms,2200,通用,spunk,3960,792,0,0,0,154,65,81,0,0,0,0,0,0,0,0,0,299,0,771,0,0,0,0,0,685,0,0,NULL,2D39D58,6,NULL,NULL,0
32429,魁元裳,5885,bottoms,2200,通用,strength,3960,792,0,154,0,0,81,65,0,0,0,0,0,0,0,0,0,249,0,771,0,0,0,0,0,685,0,0,NULL,2D39D58,6,NULL,NULL,0
32430,弥影裳,5885,bottoms,2200,通用,agility,3960,792,0,0,154,0,81,65,0,0,0,0,0,0,0,0,0,249,0,771,0,0,0,0,0,685,0,0,NULL,2D39D58,6,NULL,NULL,0
32431,苍蕴裳,5885,bottoms,2200,通用,spirit,3960,792,154,0,0,0,65,81,0,0,0,0,0,0,0,0,0,0,601,771,0,0,0,0,0,0,0,0,NULL,2D41D39,6,NULL,NULL,0
32432,磐庚裳,5885,bottoms,2200,通用,vitality,3960,1071,0,0,0,0,81,81,0,0,0,214,0,535,0,0,0,0,0,0,0,0,0,0,171,471,0,423,NULL,2D45D42,6,NULL,NULL,0
32433,惊鸾帽,5881,hat,2200,通用,spirit,3564,713,138,0,0,0,58,72,0,0,0,0,0,0,0,0,0,269,0,694,0,0,0,0,0,617,0,0,NULL,2D39D27,6,NULL,666,0
32434,泛梦帽,5881,hat,2200,通用,spunk,3564,713,0,0,0,138,58,72,0,0,0,0,0,0,0,0,0,269,0,694,0,0,0,0,0,617,0,0,NULL,2D39D27,6,NULL,666,0
32435,魁元帽,5881,hat,2200,通用,strength,3564,713,0,138,0,0,72,58,0,0,0,0,0,0,0,0,0,224,0,694,0,0,0,0,0,617,0,0,NULL,2D39D18,6,NULL,666,0
32436,弥影帽,5881,hat,2200,通用,agility,3564,713,0,0,138,0,72,58,0,0,0,0,0,0,0,0,0,224,0,694,0,0,0,0,0,617,0,0,NULL,2D39D18,6,NULL,666,0
32437,苍蕴帽,5881,hat,2200,通用,spirit,3564,713,138,0,0,0,58,72,0,0,0,0,0,0,0,0,0,0,541,694,0,0,0,0,0,0,0,0,NULL,2D00D39,6,NULL,667,0
32438,磐庚帽,5881,hat,2200,通用,vitality,3564,963,0,0,0,0,72,72,0,0,0,193,0,482,0,0,0,0,0,0,0,0,308,0,154,116,0,423,NULL,2D46D42,6,NULL,667,0
32439,惊鸾衣,5884,jacket,2200,通用,spirit,3960,792,154,0,0,0,72,90,0,0,0,0,0,0,0,0,0,299,0,771,0,0,0,0,0,685,0,0,NULL,2D03D10,6,NULL,666,0
32440,泛梦衣,5884,jacket,2200,通用,spunk,3960,792,0,0,0,154,72,90,0,0,0,0,0,0,0,0,0,299,0,771,0,0,0,0,0,685,0,0,NULL,2D03D37,6,NULL,666,0
32441,魁元衣,5884,jacket,2200,通用,strength,3960,792,0,154,0,0,90,72,0,0,0,0,0,0,0,0,0,249,0,771,0,0,0,0,0,685,0,0,NULL,2D03D06,6,NULL,666,0
32442,弥影衣,5884,jacket,2200,通用,agility,3960,792,0,0,154,0,90,72,0,0,0,0,0,0,0,0,0,249,0,771,0,0,0,0,0,685,0,0,NULL,2D03D06,6,NULL,666,0
32443,苍蕴衣,5884,jacket,2200,通用,spirit,3960,792,154,0,0,0,72,90,0,0,0,0,0,0,0,0,0,0,601,771,0,0,0,0,0,0,0,0,NULL,2D31D00,6,NULL,667,0
32444,磐庚衣,5884,jacket,2200,通用,vitality,3960,1071,0,0,0,0,90,90,0,0,0,214,0,535,0,0,0,0,0,0,0,0,343,0,171,128,0,423,NULL,2D47D03,6,NULL,667,0
32445,昙青袖,5882,wrist,2200,通用,spirit,2772,555,108,0,0,0,50,63,0,0,0,0,0,0,0,0,0,209,0,0,0,0,540,0,480,0,0,0,NULL,2D39D00,6,NULL,666,0
32446,落彩袖,5882,wrist,2200,通用,spunk,2772,555,0,0,0,108,50,63,0,0,0,0,0,0,0,0,0,209,0,0,0,0,540,0,480,0,0,0,NULL,2D39D01,6,NULL,666,0
32447,殷云袖,5882,wrist,2200,通用,strength,2772,555,0,108,0,0,63,50,0,0,0,0,0,0,0,0,0,174,0,0,0,0,540,0,480,0,0,0,NULL,2D39D02,6,NULL,666,0
32448,心池袖,5882,wrist,2200,通用,agility,2772,555,0,0,108,0,63,50,0,0,0,0,0,0,0,0,0,174,0,0,0,0,540,0,480,0,0,0,NULL,2D39D04,6,NULL,666,0
32449,昔华袖,5882,wrist,2200,通用,spirit,2772,555,108,0,0,0,50,63,0,0,0,0,0,0,0,0,0,0,421,0,0,0,540,0,0,0,0,0,NULL,2D05D41,6,NULL,667,0
32450,散英袖,5882,wrist,2200,通用,vitality,2772,749,0,0,0,0,63,63,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,120,240,0,423,NULL,2D03D42,6,NULL,667,0
32451,昙青带,5883,belt,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,209,0,0,0,0,540,0,480,0,0,0,NULL,2D39D00,6,NULL,666,0
32452,落彩带,5883,belt,2200,通用,spunk,2772,555,0,0,0,108,36,45,0,0,0,0,0,0,0,0,0,209,0,0,0,0,540,0,480,0,0,0,NULL,2D39D01,6,NULL,666,0
32453,殷云带,5883,belt,2200,通用,strength,2772,555,0,108,0,0,45,36,0,0,0,0,0,0,0,0,0,174,0,0,0,0,540,0,480,0,0,0,NULL,2D39D02,6,NULL,666,0
32454,心池带,5883,belt,2200,通用,agility,2772,555,0,0,108,0,45,36,0,0,0,0,0,0,0,0,0,174,0,0,0,0,540,0,480,0,0,0,NULL,2D39D04,6,NULL,666,0
32455,昔华带,5883,belt,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,421,0,0,0,540,0,0,0,0,0,NULL,2D00D10,6,NULL,667,0
32456,散英带,5883,belt,2200,通用,vitality,2772,749,0,0,0,0,45,45,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,120,240,0,423,NULL,2D46D03,6,NULL,667,0
32457,昙青鞋,5886,shoes,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,480,540,0,0,NULL,2D00D39,6,NULL,666,0
32458,落彩鞋,5886,shoes,2200,通用,spunk,2772,555,0,0,0,108,36,45,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,480,540,0,0,NULL,2D01D39,6,NULL,666,0
32459,殷云鞋,5886,shoes,2200,通用,strength,2772,555,0,108,0,0,45,36,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,480,540,0,0,NULL,2D02D39,6,NULL,666,0
32460,心池鞋,5886,shoes,2200,通用,agility,2772,555,0,0,108,0,45,36,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,480,540,0,0,NULL,2D04D39,6,NULL,666,0
32461,昔华鞋,5886,shoes,2200,通用,spirit,2772,555,108,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,421,0,0,0,540,0,0,0,0,0,NULL,2D05D41,6,NULL,667,0
32462,散英鞋,5886,shoes,2200,通用,vitality,2772,749,0,0,0,0,45,45,0,0,0,75,450,0,0,0,0,0,0,0,0,0,0,0,150,300,0,423,NULL,2D03D47,6,NULL,667,0
32463,昙青裳,5885,bottoms,2200,通用,spirit,3960,792,154,0,0,0,65,81,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,685,771,0,0,NULL,2D39D00,6,NULL,NULL,0
32464,落彩裳,5885,bottoms,2200,通用,spunk,3960,792,0,0,0,154,65,81,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,685,771,0,0,NULL,2D39D01,6,NULL,NULL,0
32465,殷云裳,5885,bottoms,2200,通用,strength,3960,792,0,154,0,0,81,65,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,685,771,0,0,NULL,2D39D02,6,NULL,NULL,0
32466,心池裳,5885,bottoms,2200,通用,agility,3960,792,0,0,154,0,81,65,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,685,771,0,0,NULL,2D39D04,6,NULL,NULL,0
32467,昔华裳,5885,bottoms,2200,通用,spirit,3960,792,154,0,0,0,65,81,0,0,0,0,0,0,0,0,0,0,601,0,0,0,771,0,0,0,0,0,NULL,2D41D00,6,NULL,NULL,0
32468,散英裳,5885,bottoms,2200,通用,vitality,3960,1071,0,0,0,0,81,81,0,0,0,107,642,0,0,0,0,0,0,0,0,0,0,0,214,428,0,423,NULL,2D03D43,6,NULL,NULL,0
32469,昙青帽,5881,hat,2200,通用,spirit,3564,713,138,0,0,0,58,72,0,0,0,0,0,0,0,0,0,269,0,0,0,0,694,0,0,617,0,0,NULL,2D39D00,6,NULL,666,0
32470,落彩帽,5881,hat,2200,通用,spunk,3564,713,0,0,0,138,58,72,0,0,0,0,0,0,0,0,0,269,0,0,0,0,694,0,0,617,0,0,NULL,2D39D01,6,NULL,666,0
32471,殷云帽,5881,hat,2200,通用,strength,3564,713,0,138,0,0,72,58,0,0,0,0,0,0,0,0,0,224,0,0,0,0,694,0,0,617,0,0,NULL,2D39D02,6,NULL,666,0
32472,心池帽,5881,hat,2200,通用,agility,3564,713,0,0,138,0,72,58,0,0,0,0,0,0,0,0,0,224,0,0,0,0,694,0,0,617,0,0,NULL,2D39D04,6,NULL,666,0
32473,昔华帽,5881,hat,2200,通用,spirit,3564,713,138,0,0,0,58,72,0,0,0,0,0,0,0,0,0,0,541,0,0,0,694,0,0,0,0,0,NULL,2D00D05,6,NULL,667,0
32474,散英帽,5881,hat,2200,通用,vitality,3564,963,0,0,0,0,72,72,0,0,0,674,0,0,0,0,0,0,0,0,0,0,308,0,154,0,0,423,NULL,2D47D42,6,NULL,667,0
32475,昙青衣,5884,jacket,2200,通用,spirit,3960,792,154,0,0,0,72,90,0,0,0,0,0,0,0,0,0,299,0,0,0,0,771,0,0,685,0,0,NULL,2D00D39,6,NULL,666,0
32476,落彩衣,5884,jacket,2200,通用,spunk,3960,792,0,0,0,154,72,90,0,0,0,0,0,0,0,0,0,299,0,0,0,0,771,0,0,685,0,0,NULL,2D01D39,6,NULL,666,0
32477,殷云衣,5884,jacket,2200,通用,strength,3960,792,0,154,0,0,90,72,0,0,0,0,0,0,0,0,0,249,0,0,0,0,771,0,0,685,0,0,NULL,2D02D39,6,NULL,666,0
32478,心池衣,5884,jacket,2200,通用,agility,3960,792,0,0,154,0,90,72,0,0,0,0,0,0,0,0,0,249,0,0,0,0,771,0,0,685,0,0,NULL,2D04D39,6,NULL,666,0
32479,昔华衣,5884,jacket,2200,通用,spirit,3960,792,154,0,0,0,72,90,0,0,0,0,0,0,0,0,0,0,601,0,0,0,771,0,0,0,0,0,NULL,2D00D41,6,NULL,667,0
32480,散英衣,5884,jacket,2200,通用,vitality,3960,1071,0,0,0,0,90,90,0,0,0,749,0,0,0,0,0,0,0,0,0,0,343,0,171,0,0,423,NULL,2D47D03,6,NULL,667,0
32481,湘越护手,1981,wrist,2100,通用,spirit,2646,529,103,0,0,0,48,60,0,0,0,0,0,0,0,0,0,200,0,515,0,0,0,0,458,0,0,0,NULL,2D10D05,6,NULL,466,0
32482,游绛护手,1981,wrist,2100,通用,spunk,2646,529,0,0,0,103,48,60,0,0,0,0,0,0,0,0,0,200,0,515,0,0,0,0,458,0,0,0,NULL,2D37D05,6,NULL,466,0
32483,倦清护手,1981,wrist,2100,通用,strength,2646,529,0,103,0,0,60,48,0,0,0,0,0,0,0,0,0,167,0,515,0,0,0,0,458,0,0,0,NULL,2D06D05,6,NULL,467,0
32484,封谋护手,1981,wrist,2100,通用,agility,2646,529,0,0,103,0,60,48,0,0,0,0,0,0,0,0,0,167,0,515,0,0,0,0,458,0,0,0,NULL,2D06D05,6,NULL,467,0
32485,庄侯护手,1981,wrist,2100,通用,spirit,2646,529,103,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,402,0,0,0,515,0,0,0,0,0,NULL,2D05D41,6,NULL,468,0
32486,未麟护手,1981,wrist,2100,通用,vitality,2646,715,0,0,0,0,60,60,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,114,229,0,404,NULL,2D03D42,6,NULL,465,0
32487,和光腰带,463,belt,2100,通用,spirit,2646,529,103,0,0,0,34,43,0,0,0,0,0,0,0,0,0,200,0,515,0,0,0,0,458,0,0,0,NULL,2D10D39,6,NULL,466,0
32488,载烽腰带,463,belt,2100,通用,spunk,2646,529,0,0,0,103,34,43,0,0,0,0,0,0,0,0,0,200,0,515,0,0,0,0,458,0,0,0,NULL,2D37D39,6,NULL,466,0
32489,知鸣腰带,463,belt,2100,通用,strength,2646,529,0,103,0,0,43,34,0,0,0,0,0,0,0,0,0,167,0,515,0,0,0,0,458,0,0,0,NULL,2D06D39,6,NULL,467,0
32490,归珊腰带,463,belt,2100,通用,agility,2646,529,0,0,103,0,43,34,0,0,0,0,0,0,0,0,0,167,0,515,0,0,0,0,458,0,0,0,NULL,2D06D39,6,NULL,467,0
32491,斯绮腰带,463,belt,2100,通用,spirit,2646,529,103,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,402,0,0,0,515,0,0,0,0,0,NULL,2D00D10,6,NULL,468,0
32492,灼桓腰带,463,belt,2100,通用,vitality,2646,715,0,0,0,0,43,43,0,0,0,143,0,0,358,2068,0,0,0,0,0,0,0,0,229,200,0,404,NULL,2D03D47,6,NULL,465,0
32493,蒲楠靴,921,shoes,2100,通用,spirit,2646,529,103,0,0,0,34,43,0,0,0,0,0,0,0,0,0,200,0,515,0,0,0,0,0,458,0,0,NULL,2D58D05,6,NULL,466,0
32494,祈廉靴,921,shoes,2100,通用,spunk,2646,529,0,0,0,103,34,43,0,0,0,0,0,0,0,0,0,200,0,515,0,0,0,0,0,458,0,0,NULL,2D58D05,6,NULL,466,0
32495,穆泓靴,921,shoes,2100,通用,strength,2646,529,0,103,0,0,43,34,0,0,0,0,0,0,0,0,0,167,0,515,0,0,0,0,0,458,0,0,NULL,2D58D05,6,NULL,467,0
32496,敛灵靴,921,shoes,2100,通用,agility,2646,529,0,0,103,0,43,34,0,0,0,0,0,0,0,0,0,167,0,515,0,0,0,0,0,458,0,0,NULL,2D58D05,6,NULL,467,0
32497,广斐靴,921,shoes,2100,通用,spirit,2646,529,103,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,NULL,2D10D39,6,NULL,468,0
32498,恣丰靴,921,shoes,2100,通用,vitality,2646,715,0,0,0,0,43,43,0,0,0,143,0,0,358,2068,0,0,0,0,0,0,229,0,200,0,0,404,NULL,2D45D47,6,NULL,465,0
32499,梦觉帽,1136,hat,2100,通用,spirit,3402,681,132,0,0,0,55,69,0,0,0,0,0,0,0,0,0,257,0,0,0,662,0,0,589,0,0,0,NULL,2D00D39,6,NULL,466,0
32500,影临帽,1136,hat,2100,通用,spunk,3402,681,0,0,0,132,55,69,0,0,0,0,0,0,0,0,0,257,0,0,0,662,0,0,589,0,0,0,NULL,2D01D39,6,NULL,466,0
32501,非儒帽,1136,hat,2100,通用,strength,3402,681,0,132,0,0,69,55,0,0,0,0,0,0,0,0,0,214,0,0,0,662,0,0,589,0,0,0,NULL,2D02D39,6,NULL,467,0
32502,璃曲帽,1136,hat,2100,通用,agility,3402,681,0,0,132,0,69,55,0,0,0,0,0,0,0,0,0,214,0,0,0,662,0,0,589,0,0,0,NULL,2D04D39,6,NULL,467,0
32503,烛戈帽,1136,hat,2100,通用,spirit,3402,681,132,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,NULL,2D41D00,6,NULL,468,0
32504,秋鹤帽,1136,hat,2100,通用,vitality,3402,920,0,0,0,0,69,69,0,0,0,92,552,0,0,0,0,0,0,0,0,0,294,0,258,0,0,404,NULL,2D05D47,6,NULL,465,0
32505,乞兴袖,5882,wrist,2300,通用,spirit,2898,580,112,0,0,0,53,66,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,0,501,0,0,NULL,2D10D39,6,NULL,668,0
32506,韦圣袖,5882,wrist,2300,通用,spunk,2898,580,0,0,0,112,53,66,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,0,501,0,0,NULL,2D37D39,6,NULL,668,0
32507,边年袖,5882,wrist,2300,通用,strength,2898,580,0,112,0,0,66,53,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,0,501,0,0,NULL,2D06D39,6,NULL,668,0
32508,允物袖,5882,wrist,2300,通用,agility,2898,580,0,0,112,0,66,53,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,0,501,0,0,NULL,2D06D39,6,NULL,668,0
32509,画莺袖,5882,wrist,2300,通用,spirit,2898,580,112,0,0,0,53,66,0,0,0,0,0,0,0,0,0,0,440,564,0,0,0,0,0,0,0,0,NULL,2D10D39,6,NULL,669,0
32510,停云袖,5882,wrist,2300,通用,vitality,2898,783,0,0,0,0,66,66,0,0,0,157,0,0,392,2265,0,0,0,0,0,0,251,0,219,0,0,442,NULL,2D45D42,6,NULL,669,0
32511,乞兴带,5883,belt,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,501,564,0,0,NULL,2D11D05,6,NULL,668,0
32512,韦圣带,5883,belt,2300,通用,spunk,2898,580,0,0,0,112,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,501,564,0,0,NULL,2D11D05,6,NULL,668,0
32513,边年带,5883,belt,2300,通用,strength,2898,580,0,112,0,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,501,564,0,0,NULL,2D11D05,6,NULL,668,0
32514,允物带,5883,belt,2300,通用,agility,2898,580,0,0,112,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,501,564,0,0,NULL,2D11D05,6,NULL,668,0
32515,画莺带,5883,belt,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,NULL,2D41D00,6,NULL,669,0
32516,停云带,5883,belt,2300,通用,vitality,2898,783,0,0,0,0,47,47,0,0,0,157,0,392,0,0,0,0,0,0,0,0,251,0,125,94,0,442,NULL,2D03D47,6,NULL,669,0
32517,乞兴履,5886,shoes,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,668,0
32518,韦圣履,5886,shoes,2300,通用,spunk,2898,580,0,0,0,112,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,668,0
32519,边年履,5886,shoes,2300,通用,strength,2898,580,0,112,0,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,668,0
32520,允物履,5886,shoes,2300,通用,agility,2898,580,0,0,112,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,668,0
32521,画莺履,5886,shoes,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,440,564,0,0,0,0,0,0,0,0,NULL,2D39D00,6,NULL,669,0
32522,停云履,5886,shoes,2300,通用,vitality,2898,783,0,0,0,0,47,47,0,0,0,157,0,0,392,2265,0,0,0,0,0,0,251,0,219,0,0,442,NULL,2D45D47,6,NULL,669,0
32523,乞兴裤,5885,bottoms,2300,通用,spirit,4140,828,161,0,0,0,68,85,0,0,0,0,0,0,0,0,0,313,0,0,0,0,806,0,0,716,0,0,NULL,2D58D39,6,NULL,NULL,0
32524,韦圣裤,5885,bottoms,2300,通用,spunk,4140,828,0,0,0,161,68,85,0,0,0,0,0,0,0,0,0,313,0,0,0,0,806,0,0,716,0,0,NULL,2D58D39,6,NULL,NULL,0
32525,边年裤,5885,bottoms,2300,通用,strength,4140,828,0,161,0,0,85,68,0,0,0,0,0,0,0,0,0,261,0,0,0,0,806,0,0,716,0,0,NULL,2D58D39,6,NULL,NULL,0
32526,允物裤,5885,bottoms,2300,通用,agility,4140,828,0,0,161,0,85,68,0,0,0,0,0,0,0,0,0,261,0,0,0,0,806,0,0,716,0,0,NULL,2D58D39,6,NULL,NULL,0
32527,画莺裤,5885,bottoms,2300,通用,spirit,4140,828,161,0,0,0,68,85,0,0,0,0,0,0,0,0,0,0,628,806,0,0,0,0,0,0,0,0,NULL,2D41D39,6,NULL,NULL,0
32528,停云裤,5885,bottoms,2300,通用,vitality,4140,1119,0,0,0,0,85,85,0,0,0,224,0,0,560,3236,0,0,0,0,0,0,0,0,358,313,0,442,NULL,2D03D44,6,NULL,NULL,0
32529,乞兴帽,5881,hat,2300,通用,spirit,3726,745,145,0,0,0,60,75,0,0,0,0,0,0,0,0,0,281,0,725,0,0,0,0,0,645,0,0,NULL,2D39D27,6,NULL,668,0
32530,韦圣帽,5881,hat,2300,通用,spunk,3726,745,0,0,0,145,60,75,0,0,0,0,0,0,0,0,0,281,0,725,0,0,0,0,0,645,0,0,NULL,2D39D27,6,NULL,668,0
32531,边年帽,5881,hat,2300,通用,strength,3726,745,0,145,0,0,75,60,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,645,0,0,NULL,2D39D18,6,NULL,668,0
32532,允物帽,5881,hat,2300,通用,agility,3726,745,0,0,145,0,75,60,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,645,0,0,NULL,2D39D18,6,NULL,668,0
32533,画莺帽,5881,hat,2300,通用,spirit,3726,745,145,0,0,0,60,75,0,0,0,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,NULL,2D41D00,6,NULL,669,0
32534,停云帽,5881,hat,2300,通用,vitality,3726,1007,0,0,0,0,75,75,0,0,0,201,0,504,0,0,0,0,0,0,0,0,322,0,161,121,0,442,NULL,2D46D42,6,NULL,669,0
32535,乞兴衫,5884,jacket,2300,通用,spirit,4140,828,161,0,0,0,75,94,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,716,0,0,NULL,2D03D10,6,NULL,668,0
32536,韦圣衫,5884,jacket,2300,通用,spunk,4140,828,0,0,0,161,75,94,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,716,0,0,NULL,2D03D37,6,NULL,668,0
32537,边年衫,5884,jacket,2300,通用,strength,4140,828,0,161,0,0,94,75,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,716,0,0,NULL,2D03D06,6,NULL,668,0
32538,允物衫,5884,jacket,2300,通用,agility,4140,828,0,0,161,0,94,75,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,716,0,0,NULL,2D03D06,6,NULL,668,0
32539,画莺衫,5884,jacket,2300,通用,spirit,4140,828,161,0,0,0,75,94,0,0,0,0,0,0,0,0,0,0,628,0,0,0,806,0,0,0,0,0,NULL,2D00D41,6,NULL,669,0
32540,停云衫,5884,jacket,2300,通用,vitality,4140,1119,0,0,0,0,94,94,0,0,0,224,0,560,0,0,0,0,0,0,0,0,0,0,179,492,0,442,NULL,2D47D03,6,NULL,669,0
32541,歧陌袖,5882,wrist,2300,通用,spirit,2898,580,112,0,0,0,53,66,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,501,564,0,0,NULL,2D05D58,6,NULL,668,0
32542,渐涌袖,5882,wrist,2300,通用,spunk,2898,580,0,0,0,112,53,66,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,501,564,0,0,NULL,2D05D58,6,NULL,668,0
32543,灿勋袖,5882,wrist,2300,通用,strength,2898,580,0,112,0,0,66,53,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,501,564,0,0,NULL,2D05D58,6,NULL,668,0
